Date,LastTradePrice,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST,TotalTurnover
11/3/2017,30.00,,,30.00,0.00,0,0,0
11/2/2017,30.00,30.00,30.00,30.00,0.00,100,"3,000","3,000"
11/1/2017,30.00,,,30.00,0.00,0,0,0
10/31/2017,30.00,,,30.00,0.00,0,0,0
10/30/2017,30.00,,,30.00,0.00,0,0,0
10/27/2017,30.00,,,30.00,0.00,0,0,0
10/26/2017,30.00,,,30.00,0.00,0,0,0
10/25/2017,30.00,,,30.00,0.00,0,0,0
10/24/2017,30.00,,,30.00,0.00,0,0,0
10/20/2017,30.00,,,30.00,0.00,0,0,0
10/19/2017,30.00,,,30.00,0.00,0,0,0
10/18/2017,30.00,,,30.00,0.00,0,0,0
10/17/2017,30.00,,,30.00,0.00,0,0,0
10/16/2017,30.00,,,30.00,0.00,0,0,0
10/13/2017,30.00,,,30.00,0.00,0,0,0
10/12/2017,30.00,,,30.00,0.00,0,0,0
10/10/2017,30.00,,,30.00,0.00,0,0,0
10/9/2017,30.00,,,30.00,0.00,0,0,0
10/6/2017,30.00,,,30.00,0.00,0,0,0
10/5/2017,30.00,,,30.00,0.00,0,0,0
10/4/2017,30.00,,,30.00,0.00,0,0,0
10/3/2017,30.00,,,30.00,0.00,0,0,0
10/2/2017,30.00,,,30.00,0.00,0,0,0
9/29/2017,30.00,,,30.00,0.00,0,0,0
9/28/2017,30.00,,,30.00,0.00,0,0,0
9/27/2017,30.00,,,30.00,0.00,0,0,0
9/26/2017,30.00,,,30.00,0.00,0,0,0
9/25/2017,30.00,,,30.00,0.00,0,0,0
9/22/2017,30.00,,,30.00,0.00,0,0,0
9/21/2017,30.00,,,30.00,0.00,0,0,0
9/20/2017,30.00,,,30.00,0.00,0,0,0
9/19/2017,30.00,,,30.00,0.00,0,0,0
9/18/2017,30.00,,,30.00,0.00,0,0,0
9/15/2017,30.00,,,30.00,0.00,0,0,0
9/14/2017,30.00,,,30.00,0.00,0,0,0
9/13/2017,30.00,,,30.00,0.00,0,0,0
9/12/2017,30.00,,,30.00,0.00,0,0,0
9/11/2017,30.00,,,30.00,0.00,0,0,0
9/7/2017,30.00,,,30.00,0.00,0,0,0
9/6/2017,30.00,,,30.00,0.00,0,0,0
9/5/2017,30.00,,,30.00,0.00,0,0,0
9/4/2017,30.00,,,30.00,0.00,0,0,0
9/1/2017,30.00,,,30.00,0.00,0,0,0
8/31/2017,30.00,,,30.00,0.00,0,0,0
8/30/2017,30.00,,,30.00,0.00,0,0,0
8/29/2017,30.00,,,30.00,0.00,0,0,0
8/25/2017,30.00,,,30.00,0.00,0,0,0
8/24/2017,30.00,,,30.00,0.00,0,0,0
8/23/2017,30.00,,,30.00,0.00,0,0,0
8/22/2017,30.00,,,30.00,0.00,0,0,0
8/21/2017,30.00,,,30.00,0.00,0,0,0
8/18/2017,30.00,,,30.00,0.00,0,0,0
8/17/2017,30.00,,,30.00,0.00,0,0,0
8/16/2017,30.00,,,30.00,0.00,0,0,0
8/15/2017,30.00,,,30.00,0.00,0,0,0
8/14/2017,30.00,,,30.00,0.00,0,0,0
8/11/2017,30.00,,,30.00,0.00,0,0,0
8/10/2017,30.00,,,30.00,0.00,0,0,0
8/9/2017,30.00,,,30.00,0.00,0,0,0
8/8/2017,30.00,,,30.00,0.00,0,0,0
8/7/2017,30.00,,,30.00,0.00,0,0,0
8/4/2017,30.00,,,30.00,0.00,0,0,0
8/3/2017,30.00,,,30.00,0.00,0,0,0
8/1/2017,30.00,,,30.00,0.00,0,0,0
7/31/2017,30.00,,,30.00,0.00,0,0,0
7/28/2017,30.00,,,30.00,0.00,0,0,0
7/27/2017,30.00,,,30.00,0.00,0,0,0
7/26/2017,30.00,30.00,30.00,30.00,0.00,99,"2,970","2,970"
7/25/2017,30.00,,,30.00,0.00,0,0,0
7/24/2017,30.00,,,30.00,0.00,0,0,0
7/21/2017,30.00,,,30.00,0.00,0,0,0
7/20/2017,30.00,,,30.00,0.00,0,0,0
7/19/2017,30.00,,,30.00,0.00,0,0,0
7/18/2017,30.00,,,30.00,0.00,0,0,0
7/17/2017,30.00,,,30.00,0.00,0,0,0
7/14/2017,30.00,,,30.00,0.00,0,0,0
7/13/2017,30.00,,,30.00,0.00,0,0,0
7/12/2017,30.00,,,30.00,0.00,0,0,0
7/11/2017,30.00,,,30.00,0.00,0,0,0
7/10/2017,30.00,,,30.00,0.00,0,0,0
7/7/2017,30.00,,,30.00,0.00,0,0,0
7/6/2017,30.00,,,30.00,0.00,0,0,0
7/5/2017,30.00,,,30.00,0.00,0,0,0
7/4/2017,30.00,,,30.00,0.00,0,0,0
7/3/2017,30.00,,,30.00,0.00,0,0,0
6/30/2017,30.00,,,30.00,0.00,0,0,0
6/29/2017,30.00,,,30.00,0.00,0,0,0
6/28/2017,30.00,30.00,30.00,30.00,0.00,"1,237","37,110","37,110"
6/27/2017,30.00,,,30.00,0.00,0,0,0
6/23/2017,30.00,,,30.00,0.00,0,0,0
6/22/2017,30.00,,,30.00,0.00,0,0,0
6/21/2017,30.00,,,30.00,0.00,0,0,0
6/20/2017,30.00,,,30.00,0.00,0,0,0
6/19/2017,30.00,,,30.00,0.00,0,0,0
6/16/2017,30.00,,,30.00,0.00,0,0,0
6/15/2017,30.00,,,30.00,0.00,0,0,0
6/14/2017,30.00,,,30.00,0.00,0,0,0
6/13/2017,30.00,,,30.00,0.00,0,0,0
6/12/2017,30.00,,,30.00,0.00,0,0,0
6/9/2017,30.00,,,30.00,0.00,0,0,0
6/8/2017,30.00,,,30.00,0.00,0,0,0
6/7/2017,30.00,,,30.00,0.00,0,0,0
6/6/2017,30.00,,,30.00,0.00,0,0,0
6/5/2017,30.00,,,30.00,0.00,0,0,0
6/1/2017,30.00,,,30.00,0.00,0,0,0
5/31/2017,30.00,,,30.00,0.00,0,0,0
5/30/2017,30.00,,,30.00,0.00,0,0,0
5/29/2017,30.00,,,30.00,0.00,0,0,0
5/26/2017,30.00,,,30.00,0.00,0,0,0
5/25/2017,30.00,,,30.00,0.00,0,0,0
5/23/2017,30.00,,,30.00,0.00,0,0,0
5/22/2017,30.00,,,30.00,0.00,0,0,0
5/19/2017,30.00,,,30.00,0.00,0,0,0
5/18/2017,30.00,,,30.00,0.00,0,0,0
5/17/2017,30.00,,,30.00,0.00,0,0,0
5/16/2017,30.00,,,30.00,0.00,0,0,0
5/15/2017,30.00,,,30.00,0.00,0,0,0
5/12/2017,30.00,,,30.00,0.00,0,0,0
5/11/2017,30.00,,,30.00,0.00,0,0,0
5/10/2017,30.00,,,30.00,0.00,0,0,0
5/9/2017,30.00,,,30.00,0.00,0,0,0
5/8/2017,30.00,,,30.00,0.00,0,0,0
5/5/2017,30.00,,,30.00,0.00,0,0,0
5/4/2017,30.00,,,30.00,0.00,0,0,0
5/3/2017,30.00,,,30.00,0.00,0,0,0
5/2/2017,30.00,,,30.00,0.00,0,0,0
4/28/2017,30.00,,,30.00,0.00,0,0,0
4/27/2017,30.00,,,30.00,0.00,0,0,0
4/26/2017,30.00,,,30.00,0.00,0,0,0
4/25/2017,30.00,,,30.00,0.00,0,0,0
4/24/2017,30.00,,,30.00,0.00,0,0,0
4/21/2017,30.00,,,30.00,0.00,0,0,0
